threshold_arp,threshold_bup,n_g1,r_g1,n_g2,r_g2,n_g3,r_g3,n_g4,r_g4
0.23,0.83,0,,0,,89,0.426966292,31,0.161290323
0.23,0.84,0,,0,,89,0.426966292,31,0.161290323
0.23,0.85,0,,0,,89,0.426966292,31,0.161290323
0.23,0.86,0,,0,,89,0.426966292,31,0.161290323
0.23,0.87,0,,0,,89,0.426966292,31,0.161290323
0.23,0.88,0,,0,,89,0.426966292,31,0.161290323
0.23,0.89,0,,0,,89,0.426966292,31,0.161290323
0.23,0.9,0,,0,,89,0.426966292,31,0.161290323
0.23,0.91,0,,0,,89,0.426966292,31,0.161290323
0.23,0.92,0,,0,,89,0.426966292,31,0.161290323
0.23,0.93,0,,0,,89,0.426966292,31,0.161290323
0.23,0.94,0,,0,,89,0.426966292,31,0.161290323
0.23,0.95,0,,0,,89,0.426966292,31,0.161290323
0.23,0.96,0,,0,,89,0.426966292,31,0.161290323
0.23,0.97,0,,0,,89,0.426966292,31,0.161290323
0.23,0.98,0,,0,,89,0.426966292,31,0.161290323
0.23,0.99,0,,0,,89,0.426966292,31,0.161290323
0.24,0.1,79,0.455696203,25,0.2,10,0.2,6,0
0.24,0.11,77,0.467532468,24,0.208333333,12,0.166666667,7,0
0.24,0.12,73,0.493150685,22,0.227272727,16,0.125,9,0
0.24,0.13,72,0.5,22,0.227272727,17,0.117647059,9,0
0.24,0.14,70,0.514285714,20,0.2,19,0.105263158,11,0.090909091
0.24,0.15,67,0.52238806,19,0.210526316,22,0.136363636,12,0.083333333
0.24,0.16,67,0.52238806,17,0.235294118,22,0.136363636,14,0.071428571
0.24,0.17,66,0.53030303,17,0.235294118,23,0.130434783,14,0.071428571
0.24,0.18,66,0.53030303,16,0.25,23,0.130434783,15,0.066666667
0.24,0.19,65,0.538461538,15,0.266666667,24,0.125,16,0.0625
0.24,0.2,62,0.548387097,15,0.266666667,27,0.148148148,16,0.0625
0.24,0.21,59,0.559322034,13,0.153846154,30,0.166666667,18,0.166666667
0.24,0.22,59,0.559322034,13,0.153846154,30,0.166666667,18,0.166666667
0.24,0.23,58,0.551724138,13,0.153846154,31,0.193548387,18,0.166666667
0.24,0.24,56,0.553571429,13,0.153846154,33,0.212121212,18,0.166666667
0.24,0.25,55,0.563636364,10,0.1,34,0.205882353,21,0.19047619
0.24,0.26,55,0.563636364,10,0.1,34,0.205882353,21,0.19047619
0.24,0.27,54,0.555555556,10,0.1,35,0.228571429,21,0.19047619
0.24,0.28,52,0.538461538,8,0.125,37,0.27027027,23,0.173913043
0.24,0.29,49,0.551020408,8,0.125,40,0.275,23,0.173913043
0.24,0.3,48,0.5625,7,0.142857143,41,0.268292683,24,0.166666667
0.24,0.31,48,0.5625,7,0.142857143,41,0.268292683,24,0.166666667
0.24,0.32,45,0.577777778,7,0.142857143,44,0.272727273,24,0.166666667
0.24,0.33,43,0.604651163,7,0.142857143,46,0.260869565,24,0.166666667
0.24,0.34,43,0.604651163,6,0.166666667,46,0.260869565,25,0.16
0.24,0.35,42,0.595238095,6,0.166666667,47,0.276595745,25,0.16
0.24,0.36,40,0.6,6,0.166666667,49,0.285714286,25,0.16
0.24,0.37,38,0.631578947,6,0.166666667,51,0.274509804,25,0.16
0.24,0.38,36,0.638888889,6,0.166666667,53,0.283018868,25,0.16
0.24,0.39,33,0.636363636,5,0.2,56,0.303571429,26,0.153846154
0.24,0.4,28,0.714285714,2,0.5,61,0.295081967,29,0.137931034
0.24,0.41,25,0.72,2,0.5,64,0.3125,29,0.137931034
0.24,0.42,24,0.708333333,2,0.5,65,0.323076923,29,0.137931034
0.24,0.43,21,0.714285714,1,0,68,0.338235294,30,0.166666667
0.24,0.44,20,0.7,1,0,69,0.347826087,30,0.166666667
0.24,0.45,19,0.684210526,1,0,70,0.357142857,30,0.166666667
0.24,0.46,16,0.75,1,0,73,0.356164384,30,0.166666667
0.24,0.47,16,0.75,1,0,73,0.356164384,30,0.166666667
0.24,0.48,14,0.785714286,1,0,75,0.36,30,0.166666667
0.24,0.49,13,0.769230769,1,0,76,0.368421053,30,0.166666667
0.24,0.5,11,0.909090909,1,0,78,0.358974359,30,0.166666667
0.24,0.51,10,1,1,0,79,0.35443038,30,0.166666667
0.24,0.52,9,1,1,0,80,0.3625,30,0.166666667
0.24,0.53,7,1,1,0,82,0.37804878,30,0.166666667
0.24,0.54,7,1,1,0,82,0.37804878,30,0.166666667
0.24,0.55,7,1,0,,82,0.37804878,31,0.161290323
0.24,0.56,7,1,0,,82,0.37804878,31,0.161290323
0.24,0.57,7,1,0,,82,0.37804878,31,0.161290323
0.24,0.58,6,1,0,,83,0.385542169,31,0.161290323
0.24,0.59,5,1,0,,84,0.392857143,31,0.161290323
0.24,0.6,5,1,0,,84,0.392857143,31,0.161290323
0.24,0.61,5,1,0,,84,0.392857143,31,0.161290323
0.24,0.62,5,1,0,,84,0.392857143,31,0.161290323
0.24,0.63,5,1,0,,84,0.392857143,31,0.161290323
0.24,0.64,4,1,0,,85,0.4,31,0.161290323
0.24,0.65,3,1,0,,86,0.406976744,31,0.161290323
0.24,0.66,3,1,0,,86,0.406976744,31,0.161290323
0.24,0.67,3,1,0,,86,0.406976744,31,0.161290323
0.24,0.68,3,1,0,,86,0.406976744,31,0.161290323
0.24,0.69,2,1,0,,87,0.413793103,31,0.161290323
0.24,0.7,2,1,0,,87,0.413793103,31,0.161290323
0.24,0.71,2,1,0,,87,0.413793103,31,0.161290323
0.24,0.72,2,1,0,,87,0.413793103,31,0.161290323
0.24,0.73,2,1,0,,87,0.413793103,31,0.161290323
0.24,0.74,2,1,0,,87,0.413793103,31,0.161290323
0.24,0.75,2,1,0,,87,0.413793103,31,0.161290323
0.24,0.76,2,1,0,,87,0.413793103,31,0.161290323
0.24,0.77,2,1,0,,87,0.413793103,31,0.161290323
0.24,0.78,1,1,0,,88,0.420454545,31,0.161290323
0.24,0.79,0,,0,,89,0.426966292,31,0.161290323
0.24,0.8,0,,0,,89,0.426966292,31,0.161290323
0.24,0.81,0,,0,,89,0.426966292,31,0.161290323
0.24,0.82,0,,0,,89,0.426966292,31,0.161290323
0.24,0.83,0,,0,,89,0.426966292,31,0.161290323
0.24,0.84,0,,0,,89,0.426966292,31,0.161290323
0.24,0.85,0,,0,,89,0.426966292,31,0.161290323
0.24,0.86,0,,0,,89,0.426966292,31,0.161290323
0.24,0.87,0,,0,,89,0.426966292,31,0.161290323
0.24,0.88,0,,0,,89,0.426966292,31,0.161290323
0.24,0.89,0,,0,,89,0.426966292,31,0.161290323
0.24,0.9,0,,0,,89,0.426966292,31,0.161290323
0.24,0.91,0,,0,,89,0.426966292,31,0.161290323
0.24,0.92,0,,0,,89,0.426966292,31,0.161290323
0.24,0.93,0,,0,,89,0.426966292,31,0.161290323
0.24,0.94,0,,0,,89,0.426966292,31,0.161290323
0.24,0.95,0,,0,,89,0.426966292,31,0.161290323
0.24,0.96,0,,0,,89,0.426966292,31,0.161290323
0.24,0.97,0,,0,,89,0.426966292,31,0.161290323
0.24,0.98,0,,0,,89,0.426966292,31,0.161290323
0.24,0.99,0,,0,,89,0.426966292,31,0.161290323
0.25,0.1,76,0.460526316,28,0.214285714,6,0.333333333,10,0
0.25,0.11,74,0.472972973,27,0.222222222,8,0.25,11,0
0.25,0.12,70,0.5,25,0.24,12,0.166666667,13,0
0.25,0.13,69,0.507246377,25,0.24,13,0.153846154,13,0
0.25,0.14,67,0.52238806,23,0.217391304,15,0.133333333,15,0.066666667
0.25,0.15,64,0.53125,22,0.227272727,18,0.166666667,16,0.0625
0.25,0.16,64,0.53125,20,0.25,18,0.166666667,18,0.055555556
0.25,0.17,63,0.53968254,20,0.25,19,0.157894737,18,0.055555556
0.25,0.18,63,0.53968254,19,0.263157895,19,0.157894737,19,0.052631579
0.25,0.19,63,0.53968254,17,0.294117647,19,0.157894737,21,0.047619048
0.25,0.2,60,0.55,17,0.294117647,22,0.181818182,21,0.047619048
0.25,0.21,58,0.551724138,14,0.214285714,24,0.208333333,24,0.125
0.25,0.22,58,0.551724138,14,0.214285714,24,0.208333333,24,0.125
0.25,0.23,57,0.543859649,14,0.214285714,25,0.24,24,0.125
0.25,0.24,55,0.545454545,14,0.214285714,27,0.259259259,24,0.125
0.25,0.25,54,0.555555556,11,0.181818182,28,0.25,27,0.148148148
0.25,0.26,54,0.555555556,11,0.181818182,28,0.25,27,0.148148148
0.25,0.27,53,0.547169811,11,0.181818182,29,0.275862069,27,0.148148148
0.25,0.28,51,0.529411765,9,0.222222222,31,0.322580645,29,0.137931034
0.25,0.29,48,0.541666667,9,0.222222222,34,0.323529412,29,0.137931034
0.25,0.3,47,0.553191489,8,0.25,35,0.314285714,30,0.133333333
0.25,0.31,47,0.553191489,8,0.25,35,0.314285714,30,0.133333333
0.25,0.32,44,0.568181818,8,0.25,38,0.315789474,30,0.133333333
0.25,0.33,42,0.595238095,8,0.25,40,0.3,30,0.133333333
0.25,0.34,42,0.595238095,7,0.285714286,40,0.3,31,0.129032258
0.25,0.35,41,0.585365854,7,0.285714286,41,0.317073171,31,0.129032258
0.25,0.36,39,0.58974359,7,0.285714286,43,0.325581395,31,0.129032258
0.25,0.37,37,0.621621622,7,0.285714286,45,0.311111111,31,0.129032258
0.25,0.38,35,0.628571429,7,0.285714286,47,0.319148936,31,0.129032258
0.25,0.39,32,0.625,6,0.333333333,50,0.34,32,0.125
0.25,0.4,27,0.703703704,3,0.666666667,55,0.327272727,35,0.114285714
0.25,0.41,24,0.708333333,3,0.666666667,58,0.344827586,35,0.114285714
0.25,0.42,24,0.708333333,2,0.5,58,0.344827586,36,0.138888889
0.25,0.43,21,0.714285714,1,0,61,0.360655738,37,0.162162162
0.25,0.44,20,0.7,1,0,62,0.370967742,37,0.162162162
0.25,0.45,19,0.684210526,1,0,63,0.380952381,37,0.162162162
0.25,0.46,16,0.75,1,0,66,0.378787879,37,0.162162162
0.25,0.47,16,0.75,1,0,66,0.378787879,37,0.162162162
0.25,0.48,14,0.785714286,1,0,68,0.382352941,37,0.162162162
0.25,0.49,13,0.769230769,1,0,69,0.391304348,37,0.162162162
0.25,0.5,11,0.909090909,1,0,71,0.38028169,37,0.162162162
0.25,0.51,10,1,1,0,72,0.375,37,0.162162162
0.25,0.52,9,1,1,0,73,0.383561644,37,0.162162162
0.25,0.53,7,1,1,0,75,0.4,37,0.162162162
0.25,0.54,7,1,1,0,75,0.4,37,0.162162162
0.25,0.55,7,1,0,,75,0.4,38,0.157894737
0.25,0.56,7,1,0,,75,0.4,38,0.157894737
0.25,0.57,7,1,0,,75,0.4,38,0.157894737
0.25,0.58,6,1,0,,76,0.407894737,38,0.157894737
0.25,0.59,5,1,0,,77,0.415584416,38,0.157894737
0.25,0.6,5,1,0,,77,0.415584416,38,0.157894737
0.25,0.61,5,1,0,,77,0.415584416,38,0.157894737
0.25,0.62,5,1,0,,77,0.415584416,38,0.157894737
0.25,0.63,5,1,0,,77,0.415584416,38,0.157894737
0.25,0.64,4,1,0,,78,0.423076923,38,0.157894737
0.25,0.65,3,1,0,,79,0.430379747,38,0.157894737
0.25,0.66,3,1,0,,79,0.430379747,38,0.157894737
0.25,0.67,3,1,0,,79,0.430379747,38,0.157894737
0.25,0.68,3,1,0,,79,0.430379747,38,0.157894737
0.25,0.69,2,1,0,,80,0.4375,38,0.157894737
0.25,0.7,2,1,0,,80,0.4375,38,0.157894737
0.25,0.71,2,1,0,,80,0.4375,38,0.157894737
0.25,0.72,2,1,0,,80,0.4375,38,0.157894737
0.25,0.73,2,1,0,,80,0.4375,38,0.157894737
0.25,0.74,2,1,0,,80,0.4375,38,0.157894737
0.25,0.75,2,1,0,,80,0.4375,38,0.157894737
0.25,0.76,2,1,0,,80,0.4375,38,0.157894737
0.25,0.77,2,1,0,,80,0.4375,38,0.157894737
0.25,0.78,1,1,0,,81,0.444444444,38,0.157894737
0.25,0.79,0,,0,,82,0.451219512,38,0.157894737
0.25,0.8,0,,0,,82,0.451219512,38,0.157894737
0.25,0.81,0,,0,,82,0.451219512,38,0.157894737
0.25,0.82,0,,0,,82,0.451219512,38,0.157894737
0.25,0.83,0,,0,,82,0.451219512,38,0.157894737
0.25,0.84,0,,0,,82,0.451219512,38,0.157894737
0.25,0.85,0,,0,,82,0.451219512,38,0.157894737
0.25,0.86,0,,0,,82,0.451219512,38,0.157894737
0.25,0.87,0,,0,,82,0.451219512,38,0.157894737
0.25,0.88,0,,0,,82,0.451219512,38,0.157894737
0.25,0.89,0,,0,,82,0.451219512,38,0.157894737
0.25,0.9,0,,0,,82,0.451219512,38,0.157894737
0.25,0.91,0,,0,,82,0.451219512,38,0.157894737
0.25,0.92,0,,0,,82,0.451219512,38,0.157894737
0.25,0.93,0,,0,,82,0.451219512,38,0.157894737
0.25,0.94,0,,0,,82,0.451219512,38,0.157894737
0.25,0.95,0,,0,,82,0.451219512,38,0.157894737
0.25,0.96,0,,0,,82,0.451219512,38,0.157894737
0.25,0.97,0,,0,,82,0.451219512,38,0.157894737
0.25,0.98,0,,0,,82,0.451219512,38,0.157894737
0.25,0.99,0,,0,,82,0.451219512,38,0.157894737
0.26,0.1,74,0.472972973,30,0.2,6,0.333333333,10,0
0.26,0.11,72,0.486111111,29,0.206896552,8,0.25,11,0
0.26,0.12,68,0.514705882,27,0.222222222,12,0.166666667,13,0
0.26,0.13,67,0.52238806,27,0.222222222,13,0.153846154,13,0
0.26,0.14,67,0.52238806,23,0.217391304,13,0.153846154,17,0.058823529
0.26,0.15,64,0.53125,22,0.227272727,16,0.1875,18,0.055555556
0.26,0.16,64,0.53125,20,0.25,16,0.1875,20,0.05
0.26,0.17,63,0.53968254,20,0.25,17,0.176470588,20,0.05
0.26,0.18,63,0.53968254,19,0.263157895,17,0.176470588,21,0.047619048
0.26,0.19,63,0.53968254,17,0.294117647,17,0.176470588,23,0.043478261
0.26,0.2,60,0.55,17,0.294117647,20,0.2,23,0.043478261
0.26,0.21,58,0.551724138,14,0.214285714,22,0.227272727,26,0.115384615
0.26,0.22,58,0.551724138,14,0.214285714,22,0.227272727,26,0.115384615
0.26,0.23,57,0.543859649,14,0.214285714,23,0.260869565,26,0.115384615
0.26,0.24,55,0.545454545,14,0.214285714,25,0.28,26,0.115384615
0.26,0.25,54,0.555555556,11,0.181818182,26,0.269230769,29,0.137931034
0.26,0.26,54,0.555555556,11,0.181818182,26,0.269230769,29,0.137931034
0.26,0.27,53,0.547169811,11,0.181818182,27,0.296296296,29,0.137931034
0.26,0.28,51,0.529411765,9,0.222222222,29,0.344827586,31,0.129032258
0.26,0.29,48,0.541666667,9,0.222222222,32,0.34375,31,0.129032258
0.26,0.3,47,0.553191489,8,0.25,33,0.333333333,32,0.125
0.26,0.31,47,0.553191489,8,0.25,33,0.333333333,32,0.125
0.26,0.32,44,0.568181818,8,0.25,36,0.333333333,32,0.125
0.26,0.33,42,0.595238095,8,0.25,38,0.315789474,32,0.125
0.26,0.34,42,0.595238095,7,0.285714286,38,0.315789474,33,0.121212121
0.26,0.35,41,0.585365854,7,0.285714286,39,0.333333333,33,0.121212121
0.26,0.36,39,0.58974359,7,0.285714286,41,0.341463415,33,0.121212121
0.26,0.37,37,0.621621622,7,0.285714286,43,0.325581395,33,0.121212121
0.26,0.38,35,0.628571429,7,0.285714286,45,0.333333333,33,0.121212121
0.26,0.39,32,0.625,6,0.333333333,48,0.354166667,34,0.117647059
0.26,0.4,27,0.703703704,3,0.666666667,53,0.339622642,37,0.108108108
0.26,0.41,24,0.708333333,3,0.666666667,56,0.357142857,37,0.108108108
0.26,0.42,24,0.708333333,2,0.5,56,0.357142857,38,0.131578947
0.26,0.43,21,0.714285714,1,0,59,0.372881356,39,0.153846154
0.26,0.44,20,0.7,1,0,60,0.383333333,39,0.153846154
0.26,0.45,19,0.684210526,1,0,61,0.393442623,39,0.153846154
0.26,0.46,16,0.75,1,0,64,0.390625,39,0.153846154
0.26,0.47,16,0.75,1,0,64,0.390625,39,0.153846154
0.26,0.48,14,0.785714286,1,0,66,0.393939394,39,0.153846154
0.26,0.49,13,0.769230769,1,0,67,0.402985075,39,0.153846154
0.26,0.5,11,0.909090909,1,0,69,0.391304348,39,0.153846154
0.26,0.51,10,1,1,0,70,0.385714286,39,0.153846154
0.26,0.52,9,1,1,0,71,0.394366197,39,0.153846154
0.26,0.53,7,1,1,0,73,0.410958904,39,0.153846154
0.26,0.54,7,1,1,0,73,0.410958904,39,0.153846154
0.26,0.55,7,1,0,,73,0.410958904,40,0.15
0.26,0.56,7,1,0,,73,0.410958904,40,0.15
0.26,0.57,7,1,0,,73,0.410958904,40,0.15
0.26,0.58,6,1,0,,74,0.418918919,40,0.15
0.26,0.59,5,1,0,,75,0.426666667,40,0.15
0.26,0.6,5,1,0,,75,0.426666667,40,0.15
0.26,0.61,5,1,0,,75,0.426666667,40,0.15
0.26,0.62,5,1,0,,75,0.426666667,40,0.15
0.26,0.63,5,1,0,,75,0.426666667,40,0.15
0.26,0.64,4,1,0,,76,0.434210526,40,0.15
0.26,0.65,3,1,0,,77,0.441558442,40,0.15
0.26,0.66,3,1,0,,77,0.441558442,40,0.15
0.26,0.67,3,1,0,,77,0.441558442,40,0.15
0.26,0.68,3,1,0,,77,0.441558442,40,0.15
0.26,0.69,2,1,0,,78,0.448717949,40,0.15
0.26,0.7,2,1,0,,78,0.448717949,40,0.15
0.26,0.71,2,1,0,,78,0.448717949,40,0.15
0.26,0.72,2,1,0,,78,0.448717949,40,0.15
0.26,0.73,2,1,0,,78,0.448717949,40,0.15
0.26,0.74,2,1,0,,78,0.448717949,40,0.15
0.26,0.75,2,1,0,,78,0.448717949,40,0.15
0.26,0.76,2,1,0,,78,0.448717949,40,0.15
0.26,0.77,2,1,0,,78,0.448717949,40,0.15
0.26,0.78,1,1,0,,79,0.455696203,40,0.15
0.26,0.79,0,,0,,80,0.4625,40,0.15
0.26,0.8,0,,0,,80,0.4625,40,0.15
0.26,0.81,0,,0,,80,0.4625,40,0.15
0.26,0.82,0,,0,,80,0.4625,40,0.15
0.26,0.83,0,,0,,80,0.4625,40,0.15
0.26,0.84,0,,0,,80,0.4625,40,0.15
0.26,0.85,0,,0,,80,0.4625,40,0.15
0.26,0.86,0,,0,,80,0.4625,40,0.15
0.26,0.87,0,,0,,80,0.4625,40,0.15
0.26,0.88,0,,0,,80,0.4625,40,0.15
0.26,0.89,0,,0,,80,0.4625,40,0.15
0.26,0.9,0,,0,,80,0.4625,40,0.15
0.26,0.91,0,,0,,80,0.4625,40,0.15
0.26,0.92,0,,0,,80,0.4625,40,0.15
0.26,0.93,0,,0,,80,0.4625,40,0.15
0.26,0.94,0,,0,,80,0.4625,40,0.15
0.26,0.95,0,,0,,80,0.4625,40,0.15
0.26,0.96,0,,0,,80,0.4625,40,0.15
0.26,0.97,0,,0,,80,0.4625,40,0.15
0.26,0.98,0,,0,,80,0.4625,40,0.15
0.26,0.99,0,,0,,80,0.4625,40,0.15
0.27,0.1,70,0.485714286,34,0.205882353,5,0.4,11,0
0.27,0.11,68,0.5,33,0.212121212,7,0.285714286,12,0
0.27,0.12,64,0.53125,31,0.225806452,11,0.181818182,14,0
0.27,0.13,63,0.53968254,31,0.225806452,12,0.166666667,14,0
0.27,0.14,63,0.53968254,27,0.222222222,12,0.166666667,18,0.055555556
0.27,0.15,60,0.55,26,0.230769231,15,0.2,19,0.052631579
0.27,0.16,60,0.55,24,0.25,15,0.2,21,0.047619048
0.27,0.17,59,0.559322034,24,0.25,16,0.1875,21,0.047619048
0.27,0.18,59,0.559322034,23,0.260869565,16,0.1875,22,0.045454545
0.27,0.19,59,0.559322034,21,0.285714286,16,0.1875,24,0.041666667
0.27,0.2,56,0.571428571,21,0.285714286,19,0.210526316,24,0.041666667
0.27,0.21,55,0.581818182,17,0.176470588,20,0.2,28,0.142857143
0.27,0.22,55,0.581818182,17,0.176470588,20,0.2,28,0.142857143
0.27,0.23,54,0.574074074,17,0.176470588,21,0.238095238,28,0.142857143
0.27,0.24,52,0.576923077,17,0.176470588,23,0.260869565,28,0.142857143
0.27,0.25,51,0.588235294,14,0.142857143,24,0.25,31,0.161290323
0.27,0.26,51,0.588235294,14,0.142857143,24,0.25,31,0.161290323
0.27,0.27,50,0.58,14,0.142857143,25,0.28,31,0.161290323
0.27,0.28,48,0.5625,12,0.166666667,27,0.333333333,33,0.151515152
0.27,0.29,45,0.577777778,12,0.166666667,30,0.333333333,33,0.151515152
0.27,0.3,44,0.590909091,11,0.181818182,31,0.322580645,34,0.147058824
0.27,0.31,44,0.590909091,11,0.181818182,31,0.322580645,34,0.147058824
0.27,0.32,41,0.609756098,11,0.181818182,34,0.323529412,34,0.147058824
0.27,0.33,39,0.641025641,11,0.181818182,36,0.305555556,34,0.147058824
0.27,0.34,39,0.641025641,10,0.2,36,0.305555556,35,0.142857143
0.27,0.35,38,0.631578947,10,0.2,37,0.324324324,35,0.142857143
0.27,0.36,36,0.638888889,10,0.2,39,0.333333333,35,0.142857143
0.27,0.37,34,0.676470588,10,0.2,41,0.317073171,35,0.142857143
0.27,0.38,32,0.6875,10,0.2,43,0.325581395,35,0.142857143
0.27,0.39,29,0.689655172,9,0.222222222,46,0.347826087,36,0.138888889
0.27,0.4,25,0.76,5,0.4,50,0.34,40,0.125
0.27,0.41,22,0.772727273,5,0.4,53,0.358490566,40,0.125
0.27,0.42,22,0.772727273,4,0.25,53,0.358490566,41,0.146341463
0.27,0.43,19,0.789473684,3,0,56,0.375,42,0.166666667
0.27,0.44,18,0.777777778,3,0,57,0.385964912,42,0.166666667
0.27,0.45,17,0.764705882,3,0,58,0.396551724,42,0.166666667
0.27,0.46,14,0.857142857,3,0,61,0.393442623,42,0.166666667
0.27,0.47,14,0.857142857,3,0,61,0.393442623,42,0.166666667
0.27,0.48,12,0.916666667,3,0,63,0.396825397,42,0.166666667
0.27,0.49,11,0.909090909,3,0,64,0.40625,42,0.166666667
0.27,0.5,10,1,2,0,65,0.4,43,0.162790698
0.27,0.51,10,1,1,0,65,0.4,44,0.159090909
0.27,0.52,9,1,1,0,66,0.409090909,44,0.159090909
0.27,0.53,7,1,1,0,68,0.426470588,44,0.159090909
0.27,0.54,7,1,1,0,68,0.426470588,44,0.159090909
0.27,0.55,7,1,0,,68,0.426470588,45,0.155555556
0.27,0.56,7,1,0,,68,0.426470588,45,0.155555556
0.27,0.57,7,1,0,,68,0.426470588,45,0.155555556
0.27,0.58,6,1,0,,69,0.434782609,45,0.155555556
0.27,0.59,5,1,0,,70,0.442857143,45,0.155555556
0.27,0.6,5,1,0,,70,0.442857143,45,0.155555556
0.27,0.61,5,1,0,,70,0.442857143,45,0.155555556
0.27,0.62,5,1,0,,70,0.442857143,45,0.155555556
0.27,0.63,5,1,0,,70,0.442857143,45,0.155555556
0.27,0.64,4,1,0,,71,0.450704225,45,0.155555556
0.27,0.65,3,1,0,,72,0.458333333,45,0.155555556
0.27,0.66,3,1,0,,72,0.458333333,45,0.155555556
0.27,0.67,3,1,0,,72,0.458333333,45,0.155555556
0.27,0.68,3,1,0,,72,0.458333333,45,0.155555556
0.27,0.69,2,1,0,,73,0.465753425,45,0.155555556
0.27,0.7,2,1,0,,73,0.465753425,45,0.155555556
0.27,0.71,2,1,0,,73,0.465753425,45,0.155555556
0.27,0.72,2,1,0,,73,0.465753425,45,0.155555556
0.27,0.73,2,1,0,,73,0.465753425,45,0.155555556
0.27,0.74,2,1,0,,73,0.465753425,45,0.155555556
0.27,0.75,2,1,0,,73,0.465753425,45,0.155555556
0.27,0.76,2,1,0,,73,0.465753425,45,0.155555556
0.27,0.77,2,1,0,,73,0.465753425,45,0.155555556
0.27,0.78,1,1,0,,74,0.472972973,45,0.155555556
0.27,0.79,0,,0,,75,0.48,45,0.155555556
0.27,0.8,0,,0,,75,0.48,45,0.155555556
0.27,0.81,0,,0,,75,0.48,45,0.155555556
0.27,0.82,0,,0,,75,0.48,45,0.155555556
0.27,0.83,0,,0,,75,0.48,45,0.155555556
0.27,0.84,0,,0,,75,0.48,45,0.155555556
0.27,0.85,0,,0,,75,0.48,45,0.155555556
0.27,0.86,0,,0,,75,0.48,45,0.155555556
0.27,0.87,0,,0,,75,0.48,45,0.155555556
0.27,0.88,0,,0,,75,0.48,45,0.155555556
0.27,0.89,0,,0,,75,0.48,45,0.155555556
0.27,0.9,0,,0,,75,0.48,45,0.155555556
0.27,0.91,0,,0,,75,0.48,45,0.155555556
0.27,0.92,0,,0,,75,0.48,45,0.155555556
0.27,0.93,0,,0,,75,0.48,45,0.155555556
0.27,0.94,0,,0,,75,0.48,45,0.155555556
0.27,0.95,0,,0,,75,0.48,45,0.155555556
0.27,0.96,0,,0,,75,0.48,45,0.155555556
0.27,0.97,0,,0,,75,0.48,45,0.155555556
0.27,0.98,0,,0,,75,0.48,45,0.155555556
0.27,0.99,0,,0,,75,0.48,45,0.155555556
0.28,0.1,68,0.5,36,0.194444444,5,0.4,11,0
0.28,0.11,67,0.507462687,34,0.205882353,6,0.333333333,13,0
0.28,0.12,64,0.53125,31,0.225806452,9,0.222222222,16,0
0.28,0.13,63,0.53968254,31,0.225806452,10,0.2,16,0
0.28,0.14,63,0.53968254,27,0.222222222,10,0.2,20,0.05
0.28,0.15,60,0.55,26,0.230769231,13,0.230769231,21,0.047619048
0.28,0.16,60,0.55,24,0.25,13,0.230769231,23,0.043478261
0.28,0.17,59,0.559322034,24,0.25,14,0.214285714,23,0.043478261
0.28,0.18,59,0.559322034,23,0.260869565,14,0.214285714,24,0.041666667
0.28,0.19,59,0.559322034,21,0.285714286,14,0.214285714,26,0.038461538
0.28,0.2,56,0.571428571,21,0.285714286,17,0.235294118,26,0.038461538
0.28,0.21,55,0.581818182,17,0.176470588,18,0.222222222,30,0.133333333
0.28,0.22,55,0.581818182,17,0.176470588,18,0.222222222,30,0.133333333
0.28,0.23,54,0.574074074,17,0.176470588,19,0.263157895,30,0.133333333
0.28,0.24,52,0.576923077,17,0.176470588,21,0.285714286,30,0.133333333
0.28,0.25,51,0.588235294,14,0.142857143,22,0.272727273,33,0.151515152
0.28,0.26,51,0.588235294,14,0.142857143,22,0.272727273,33,0.151515152
0.28,0.27,50,0.58,14,0.142857143,23,0.304347826,33,0.151515152
0.28,0.28,48,0.5625,12,0.166666667,25,0.36,35,0.142857143
0.28,0.29,45,0.577777778,12,0.166666667,28,0.357142857,35,0.142857143
0.28,0.3,44,0.590909091,11,0.181818182,29,0.344827586,36,0.138888889
0.28,0.31,44,0.590909091,11,0.181818182,29,0.344827586,36,0.138888889
0.28,0.32,41,0.609756098,11,0.181818182,32,0.34375,36,0.138888889
0.28,0.33,39,0.641025641,11,0.181818182,34,0.323529412,36,0.138888889
0.28,0.34,39,0.641025641,10,0.2,34,0.323529412,37,0.135135135
0.28,0.35,38,0.631578947,10,0.2,35,0.342857143,37,0.135135135
0.28,0.36,36,0.638888889,10,0.2,37,0.351351351,37,0.135135135
0.28,0.37,34,0.676470588,10,0.2,39,0.333333333,37,0.135135135
0.28,0.38,32,0.6875,10,0.2,41,0.341463415,37,0.135135135
0.28,0.39,29,0.689655172,9,0.222222222,44,0.363636364,38,0.131578947
0.28,0.4,25,0.76,5,0.4,48,0.354166667,42,0.119047619
0.28,0.41,22,0.772727273,5,0.4,51,0.37254902,42,0.119047619
0.28,0.42,22,0.772727273,4,0.25,51,0.37254902,43,0.139534884
0.28,0.43,19,0.789473684,3,0,54,0.388888889,44,0.159090909
0.28,0.44,18,0.777777778,3,0,55,0.4,44,0.159090909
0.28,0.45,17,0.764705882,3,0,56,0.410714286,44,0.159090909
0.28,0.46,14,0.857142857,3,0,59,0.406779661,44,0.159090909
0.28,0.47,14,0.857142857,3,0,59,0.406779661,44,0.159090909
0.28,0.48,12,0.916666667,3,0,61,0.409836066,44,0.159090909
